53.6616888131246, -2.02113302831658
53.6442838095157, -2.03703731967712
53.6175832092561, -2.02393759520839
53.6148794596617, -2.01303740600498
53.5888837890772, -1.97583646939774
53.5457817182973, -1.92473115613438
53.543587433492, -1.91003678684513
53.5380913772615, -1.90463157835076
53.5305857019936, -1.91612882748847
53.5211866685297, -1.92023473021093
53.5182849963446, -1.92263813841863
53.5130844889492, -1.91492673815881
53.5030915376367, -1.95093361480616
53.5049858300307, -1.97193354325377
53.4906856967525, -1.97382687339373
53.4832894401916, -1.98023578730773
53.4755866738522, -1.98233355743404
53.4626886188647, -1.9851252835656
53.4543830128746, -1.98312529313669
53.4396879866677, -2.00102994817138
53.4345910611841, -2.01013622979208
53.4356873820694, -2.01293623421923
53.4286845225047, -2.01892391480835
53.4198848710144, -2.01822780204634
53.4121917783752, -1.9907239386606
53.3843904195103, -2.00423056741708
53.3811898719714, -2.01263374601942
53.3689914716108, -2.01912251527624
53.3699876849664, -2.02692311136399
53.3641863968734, -2.03982772979961
53.3639854511704, -2.04842302383029
53.3593897162477, -2.05432278811048
53.3547887256254, -2.06932571966188
53.3567919890956, -2.08502962687544
53.3633892842172, -2.09722958608813
53.3628929510436, -2.10982081854253
53.3668937584883, -2.12702327652877
53.3646877147153, -2.13852763264519
53.3552922618136, -2.14052535168983
53.3537923041776, -2.14702558221102
53.3422895375502, -2.14482314128568
53.3313935067645, -2.15342015298314
53.3250939420029, -2.16572353044174
53.3309865338549, -2.18082195189871
53.3402907802174, -2.18602781697616
53.3489851321407, -2.18453349194308
53.3538897469617, -2.19773034870413
53.3593882534011, -2.23842980894159
53.3600843410564, -2.25392523013996
53.3487077391996, -2.28064131767604
53.3484800140306, -2.28191666231112
53.3417188375917, -2.29011761667968
53.3422057859845, -2.29315485653493
53.344953684673, -2.29422515148094
53.3450395414422, -2.30301271373562
53.3503154913451, -2.3066855590332
53.3572830341106, -2.31986727115175
53.3598049192386, -2.32132863448877
53.3610304353848, -2.33008304939629
53.3643037792203, -2.33916980052515
53.3668196904972, -2.33949036023926
53.3689574386084, -2.34936632334883
53.3697691731647, -2.36348537472623
53.3661738255058, -2.36930061326465
53.3669688923635, -2.38227683808544
53.3713694673791, -2.38903456676923
53.3730459063871, -2.39854903822026
53.3848402405612, -2.41661046189471
53.3958745624423, -2.45456999207653
53.397090273676, -2.46333557369318
53.3957509266682, -2.46795284443078
53.3967081027225, -2.47367807052632
53.3956406719711, -2.48210273439055
53.3982090792949, -2.48930551305489
53.398406033679, -2.48509675663035
53.4021946026651, -2.47507765711621
53.4153252731274, -2.4617735596194
53.4211302580311, -2.45044564852353
53.4292811146418, -2.45092317129726
53.4442920859883, -2.47411716464729
53.4624885359409, -2.49102372067746
53.4740869917574, -2.49242321967565
53.4815840173121, -2.49662384270221
53.4753836475114, -2.5090265207047
53.4667851188167, -2.54882689484757
53.4523901717613, -2.54582527643171
53.4530885344077, -2.56762418363093
53.4457869524138, -2.56821938239739
53.4436873621239, -2.58052172192153
53.4493878132664, -2.5783258113215
53.4431824149227, -2.59001468227588
53.4502813986102, -2.6030175905585
53.462990057539, -2.60681268364761
53.4684843310173, -2.61341387540132
53.4768850269495, -2.61412269803993
53.4876895027025, -2.62791808562502
53.4857887853624, -2.64222190466884
53.4873811638807, -2.65192150057941
53.4934880502734, -2.65781833812919
